id,title,image_link,availability,inventory,price,sale_price,mpn,description,condition,link
5849510,I'm SORRY For MY SKIN - Peeling Pad & Moisture Up Pad,https://taplink.st/p/f/f/7/d/26933388.jpg?0,in stock,4,4.99 EUR,3.99 EUR,PROFILE1198143,"Восстановить и укрепить, вот для чего этот набор!
Пилинг диск тщательно очищает кожу от пыли и других загрязнений, которые накапливаются на протяжении дня. В составе присутствуют только мягкие и деликатные компоненты, которые подходят даже для чувствительной кожи. 

Комплекс BioDTox™ — для очищения и отшелушивания кожи.
Комплекс AQUAXYL™ — для глубокого увлажнения.
Экстракт коры белой ивы — для оказания противовоспалительного и антистатического эффекта. 
Экстракт центеллы азиатской усиливает процессы регенерации, синтез коллагена и оказывает антивозрастной эффект.
Экстракт алоэ освежает и тонизирует кожу, помогает устранить зуд и ускоряет лечение угревой сыпи.

Шаг 1. Деликатная эксфолиация, выравнивание тона кожи и улучшение цвета лица.
Достань диск и аккуратными круговыми движениями протри сухую кожу лица мягкой стороной без рельефа.
Затем переверни диск и еще раз удели внимание зонам, которые требуют дополнительной эксфолиации (лоб, переносица, подбородок и др.).
Смой теплой водой. Диск также можно использовать для кожи на коленях, локтях, пятках.

Шаг 2. Интенсивное увлажнение и восстановление кожи лица.
Достань 4 диска, размести мягкой стороной без рельефа на лице, где это необходимо (щеки, лоб, подбородок и др.) на 5 мин.
Сними диски и распредели оставшееся средство мягкими похлопывающими движениями.
Также можно протереть лицо рельефной стороной дисков, избегая области вокруг глаз, для более ровного тона кожи

Используй не чаще раза в неделю!
__
Atjaunojiet un nostipriniet!
Pīlinga disks rūpīgi attīra ādu no putekļiem un citiem netīrumiem, kas uzkrājas visas dienas garumā. Sastāvā ir tikai maigas un maigas sastāvdaļas, kas piemērotas pat jutīgai ādai.

BioDTox™ komplekss – ādas attīrīšanai un pīlingam.
Komplekss AQUAXYL™ - dziļai mitrināšanai.
Baltā vītola mizas ekstrakts – pretiekaisuma un antistatiskai iedarbībai.
Centella asiatica ekstrakts uzlabo reģenerācijas procesus, kolagēna sintēzi un tai piemīt pretnovecošanās iedarbība.
Alvejas ekstrakts atsvaidzina un tonizē ādu, palīdz mazināt niezi un paātrina pūtītes ārstēšanu.

1. solis. Delikāts pīlings, izlīdziniet ādas toni un uzlabojiet sejas krāsu.
Izņemiet disku un ar maigām apļveida kustībām berzējiet sauso sejas ādu ar mīksto pusi.
Pēc tam apgrieziet disku un vēlreiz pievērsiet uzmanību vietām, kurām nepieciešams papildu pīlings (piere, deguns, zods utt.).
Noskalojiet ar siltu ūdeni. Disku var izmantot arī ādai uz ceļiem, elkoņiem, papēžiem.

Solis 2. Sejas ādas intensīva mitrināšana un atjaunošana.
Izņem 4 diskus, mīksto pusi bez reljefa novieto uz sejas, kur nepieciešams (vaigi, piere, zods utt.) uz 5 minūtēm.
Noņemiet diskus un ar maigām kustībām iemasējiet atlikušo serumu.
Lai iegūtu vienmērīgāku ādas toni, varat arī noslaucīt seju ar diska reljefo pusi, izņemot acu zonu.

Lietojiet ne biežāk kā reizi nedēļā!",new,https://taplink.cc/crystalino.beauty/o/5941a6/
5849440,I'm Sorry For My Skin. Green Mud Mask-Soothing,https://taplink.st/p/e/f/3/d/26933415.jpg?0,in stock,1,3.50 EUR,,PROFILE1198143,"Простая в использовании и невероятно эффективная тканевая маска с глиной 
- очищает 
- сужает поры
- обеспечивает мягкую эксфолиацию
- регулирует выработку себума
- производит антистресс-эффект
- усиливает естественные защитные функции 
- увлажняет кожу

Green Mud Mask-Soothing представляет из себя две части готовой глиняной маски. Каждая часть отделена от другой прозрачной и белой плёнкой для защиты целостности маски.

Способ применения.
На очищенную кожу лица равномерно наложи маску предварительно сняв одну из защитных пленок. Сними вторую пленку и оставь на 30-40 мин. Как только маска начнет подсыхать, аккуратно сними ее, снизу вверх, и смой остатки маски теплой водой.

Подсказка: перед применением маски нанеси крем для лица на зону вокруг глаз, бровей и губ.
___
Viegli lietojama un neticami efektīva lokšņu māla maska
- attīra
- savelk poras
- nodrošina maigu pīlingu
- regulē sebuma veidošanos
- rada anti-stresa efektu
- uzlabo dabiskās aizsargfunkcijas
- mitrina ādu😱

Green Mud Mask-Soothing ir divdaļīga māla maska. Katra daļa ir atdalīta no otras ar caurspīdīgu un baltu plēvīti, lai maska neplīstu, kamēr to uzklāj.

Lietošanas veids.
Pēc vienas aizsargplēves noņemšanas vienmērīgi uzklājiet masku uz attīrītas ādas. Noņemiet otro plēvi un atstājiet uz 30-40 min. Tiklīdz maska ​​sāk žūt, uzmanīgi noņemiet to no apakšas uz augšu un noskalojiet maskas paliekas ar siltu ūdeni.

Padoms: Pirms maskas uzklāšanas uzklājiet sejas krēmu uz zonu ap acīm, uzacīm un lūpām.",new,https://taplink.cc/crystalino.beauty/o/594160/
5849138,Petitfee Gold Hydrogel Mask Pack,https://taplink.st/p/6/a/f/1/24494313.jpg?0,out of stock,0,3.00 EUR,,PROFILE1198143,"- активно увлажняет кожу
- активизирует обмен веществ
- разглаживает мимические морщины 
- улучшает общее состояние лица

Состав продукта
- Коллоидное золото
- Коллаген
- Растительный комплекс - экстракты корня женьшеня, алоэ вера и берёзовый сок. 
- Масло авокадо

Cостоит из двух частей - для верхней и нижней половины лица

Объём: 30 мл
___
- aktīvi mitrina ādu
- aktivizē vielmaiņu
- izlīdzina izteiksmes līnijas
- uzlabo sejas vispārējo stāvokli

Produkta sastāvs
- Koloidālais zelts
- kolagēns
- Augu komplekss - žeņšeņa saknes, alvejas un bērzu sulas ekstrakti.
- Avokado eļļa

Sastāv no divām daļām.

Tilpums: 30 ml",new,https://taplink.cc/crystalino.beauty/o/594032/
5736293,Petitfee Chamomile Lightening Hydrogel Mask,https://taplink.st/p/2/a/d/8/23989319.jpg?0,out of stock,0,3.00 EUR,,PROFILE1198143,"Эта супер расслабляющая масочка содержит в себе:
✔️Экстракт ромашки - увлажняет и тонизирует.
✔️Экстракт юдзу - антисептическое, антиоксидантное действие, стимулирует отток лимфы, улучшает микроциркуляцию крови.
✔️Экстракт облепихи - ускоряет регенерацию тканей, повышает местный иммунитет, насыщает кожу витаминами, выравнивая цвет лица и делая общий тон кожи свежим, красивым и отдохнувшим.
✔️Экстракт тыквы - бактерицидное, ранозаживляющее и противовоспалительное действие.
✔️Экстракт зеленого чая - укрепляет стенки сосудов и капилляров, препятствует нарушению их проницаемости и ломкости.

Подходит даже самым молоденьким красавицам.

Способ применения: 
Очисти кожу и нанеси маску. Через 15-20 минут сними, а остатки эссенции аккуратно распредели по коже и дай полностью впитаться.
___
Šī super relaksējošā maska ​​satur:
✔️Kumelīšu ekstraktu - mitrina un tonizē.
✔️Yuzu ekstrakts - antiseptiska, antioksidanta iedarbība, stimulē limfas atteci, uzlabo asins mikrocirkulāciju.
✔️Smiltsērkšķu ekstrakts - paātrina audu atjaunošanos, pastiprina vietējo imunitāti, piesātina ādu ar vitamīniem, izlīdzina sejas krāsu un padara kopējo ādas toni svaigu, skaistu un atpūtušu.
✔️ Ķirbju ekstrakts - baktericīda, brūču dzīšanas un pretiekaisuma iedarbība.
✔️Zaļās tējas ekstrakts - stiprina asinsvadu un kapilāru sienas, novērš to caurlaidības un trausluma pārkāpumu.

Piemērots pat pusaudžiem.

Lietošanas veids:
Notīri ādu un uzklāj masku. Pēc 15-20 minūtēm noņem un sadali atlikušo esenci uz dekolte un seju, ļauj tai pilnībā iesūkties.",new,https://taplink.cc/crystalino.beauty/o/578765/
5621411,Petitfee Chamomile Lightening Hydrogel Eye patch,https://taplink.st/p/3/d/f/3/23342213.jpg?0,in stock,3,13.99 EUR,10.00 EUR,PROFILE1198143,"Осветляющие патчи против темных кругов с экстрактом ромашки Petitfee Chamomile Lightening Hydrogel Eye Mask 

Основные свойства:
-тонизируют
- увлажняют
- снимают отеки
- мягко осветляют темные круги
Продукт обладает успокаивающим действием, также подходит для снятия раздражений, зуда и покраснений. 

Основные компоненты:

Подойдут даже для совсем юнных красавиц🤗

В составe:
- Экстракт ромашки
- Экстракт юдзу (цитрус)
- Экстракт облепихи
- Экстракт тыквы

Способ приминения:
Нанести на очищение лицо. Снять через 10-15 минут. Остаткам эссенции дать впитаться или можно нежно вмассировать в кожу.

Объём: 30 пар
_____
Izgaismojošie acu patči pret tumšajiem lokiem ar kumelīšu ekstraktu Petitfee Chamomile Lightening Hydrogel Eye Mask.

Pamatiedarbība:
- mitrina ādu
- noņem pietūkumu 
- maigi izgaismo tumšos lokus. 
Produktam ir nomierinoša iedarbība, un tas ir piemērots arī kairinājuma, niezes un apsārtuma mazināšanai. 

Der arī pašām jaunākajām skaistulēm🤗

Sastāvā:
- Kumelītes ekstrakts 
- Yudzu ekstrakts (citrus)
- Smiltsērkšķu ekstrakts 
- Ķirbja ekstrakts 

Lietošana: uzklājiet patčus uz attīrītas ādas ap acīm. Pēc 10-15 minūtēm noņemiet tos un atlikušo iemasējiet ādā.

Apjoms: 30 pāri",new,https://taplink.cc/crystalino.beauty/o/55c6a3/
5515115,Some By Mi AC SOS AHA-BHA-PHA 30 Days Miracle AC SOS Kit,https://taplink.st/p/2/b/d/8/22747079.jpg?0,out of stock,0,25.00 EUR,,PROFILE1198143,"Набор миниатюр от бренда Some By Mi, состоящий из 4 мини-версий популярных продуктов для проблемной кожи, склонной к появлению акне на основе 3-х видов кислот из линейки AHA-BHA-PHA 30 Days Miracle. 
Действие средств направлено на лечение угревой сыпи, регенерацию клеток кожи и снятие воспалений и раздражений.

Комплектация:
Очищающая пенка для проблемной кожи с комплексом кислот и центеллой азиатской - 30 гр
Кислотный очищающий тоник для проблемной кожи Some с маслом чайного дерева и 3-мя видами кислот - 30 мл
Кислотная сыворотка для проблемной кожи, в состав сыворотки входит 41 вид натуральных экстрактов, направленных на оздоровление и восстановление кожи - 10 мл
Восстанавливающий крем для проблемной кожи с 3-мя видами кислот и экстрактом центеллы азиатской - 20 гр
___
Miniatūru komplekts no zīmola Some By Mi, kas sastāv no 4 mini versijām populāriem produktiem problemātiskai ādai ar noslieci uz pinnēm, pamatojoties uz 3 veidu skābēm no AHA-BHA-PHA 30 Days Miracle līnijas.
Līdzekļu darbība ir vērsta uz pinnes ārstēšanu, ādas šūnu atjaunošanos un iekaisuma un kairinājuma mazināšanu.

Komplektā:
Attīrošas putas problemātiskai ādai ar skābes kompleksu un Āzijas centellu - 30 g
Skābes attīrošs toniks problemātiskai ādai ar tējas koka eļļu un 3 skābēm - 30 ml
Skābes serums problemātiskai ādai, seruma sastāvā ir 41 veidu dabīgie ekstrakti, kas paredzēti ādas atveseļošanai un atjaunošanai - 10 ml
Atjaunojošs krēms problemātiskai ādai ar 3 veidu skābēm un Asiatica Centella ekstraktu - 20 g",new,https://taplink.cc/crystalino.beauty/o/54276b/
5515067,CosRX Low pH Good Morning Gel Cleanser,https://taplink.st/p/5/1/7/b/22745630.jpg?0,in stock,5,14.00 EUR,,PROFILE1198143,"Высокоэффективный гель-пенка для умывания, мягко очищающая поры и контролирующая работу сальных желез. 

Основные компоненты:
- масло чайного дерева
- ВНА-кислоты

Регулярное использование пенки поможет поддерживать оптимальный рН-баланс кожи, сделать ее мягкой и упругой.

Основные свойства:
- препятствует появлению акне 
- ускоряет процесс заживления кожи
- удаляет ороговевшие частички клеток кожи

Пенка разработана специально для проблемной, жирной и комбинированной кожи. 

Способ приминения:
Нанести на влажное лицо, нежно массировать и смыть теплой водой.
___
Ļoti efektīvas tīrīšanas želejas putas, kas maigi attīra poras un kontrolē tauku dziedzeru darbību.

Galvenās sastāvdaļas:
- tējas koka eļļa
- BHA skābes

Regulāra putu lietošana palīdzēs uzturēt optimālu ādas pH līdzsvaru, padarot to mīkstu un elastīgu.

Pamatīpašības:
- novērš pūtīšu parādīšanos
- paātrina ādas dzīšanas procesu
- noņem atmirušās ādas šūnas

Putas ir īpaši paredzētas problemātiskai, taukainai un kombinētai ādai.

Uzklāšanas metode:
Uzklājiet uz mitras sejas, maigi iemasējiet un noskalojiet ar siltu ūdeni.",new,https://taplink.cc/crystalino.beauty/o/54273b/
5514944,COSRX Low pH Centella Cleansing Powder (Enzyme&Centella) 0.4g,https://taplink.st/p/c/3/e/8/53325227.gif?0,in stock,26,1.00 EUR,0.75 EUR,PROFILE1198143,"Гипоаллергенной очищающее средство и эксфолиатор в одном лице! Пудра, созданная на основе Энзимов и Центеллы азиатской, активируется при контакте с водой и превращается в низкокислотную (уровень pH, максимально комфортный для кожи) пенку. Средство упаковано в маленькие контейнеры, которые удобно брать с собой в поездки!

Вам идеально подойдёт это средство, если:
- Вам нужно одновременно очищение и отшелушивание,
- Ваш макияж плохо ложится на кожу,
- Ваши отшелушивающие средства раздражают кожу,
- Ваша кожа выглядит тусклой из-за обилия мёртвых клеток и себума,
- Вы хотите иметь удобное и эффективное средство для умывания под рукой в поездках.

Лайфхак от производителя! Смешайте в руке одну капсулу средства с гелем для душа, чтобы добавить эффект отшелушивания в уход за телом!

Способ применения
1. Средство можно использовать утром и вечером.
2. Высыпь содержимое капсулы на ладонь, добавь небольшое количество воды и размыль пышную пену. Тёплая вода лучше активирует энзимы, чем холодная.
3. Нежно помассируй лицо и смой пену тёплой водой.

Основные ингредиенты
Кукурузный крахмал
Натрия кокоил изетионат
Экстракт центеллы азиатской

Приобретая больше 10 шт, скидка 10%
____
Hipoalerģisks tīrīšanas līdzeklis un pīlings vienā! Pulveris uz Enzīmu un Centella Asiatica bāzes tiek aktivizēts saskarē ar ūdeni un pārvēršas zemskābās (pH līmenis, ādai visērtākās) putās. Prece ir iepakota nelielos konteineros, kurus ērti ņemt līdzi ceļojumos!

Šis rīks ir ideāli piemērots jums, ja:
- Jums ir vienlaikus jātīra un jāveic pīlings,
- Jūsu grims slikti uzklājās uz ādas,
- Jūsu pīlinga produkti kairina ādu,
- Jūsu āda izskatās blāva atmirušo šūnu un sebuma pārpilnības dēļ,
- Vēlaties, lai ceļojuma laikā būtu pa rokai ērta un efektīva mazgāšana.

Life hack no ražotāja! Sajauc vienu dušas želejas kapsulu rokā, lai pievienotu pīlingu ķermeņa kopšanai!

Lietošanas veids
1. Produktu var lietot no rīta un vakarā.
2. Ieberiet kapsulas saturu plaukstā, pievienojiet nelielu daudzumu ūdens un saputojiet. Silts ūdens aktivizē fermentus labāk nekā auksts ūdens.
3. Viegli masējiet seju un nomazgājiet putas ar siltu ūdeni.

Galvenās sastāvdaļas
Kukurūzas ciete
Nātrija cocoil izecionāts
Centella asiatica ekstrakts

Pērkot vairāk par 10 gab, 10% atlaide",new,https://taplink.cc/crystalino.beauty/o/5426c0/
5257718,Enough Pure Tree Balancing Pro Calming Ampoule,https://taplink.st/p/f/e/e/a/21564593.jpg?0,out of stock,0,14.00 EUR,,PROFILE1198143,"Успокаивающая сыворотка с выраженным антибактериальным и лечебным действием. Незаменима для ухода за проблемной кожей.

Основные свойства:
- Ускоряет заживление воспалений и предупреждает повторное появление акне
- Нормализует водно-жировой баланс
- Контролирует выработку себума, матирует
- Возвращает коже здоровое сияние, улучшает цвет лица
- Успокаивает раздражённую кожу, снимает зуд и воспаления, не вызывает раздражений и аллергии. 
- Не провоцирует появление сухости и чувства дискомфорта.

Основные компоненты:
- Экстракт чайного дерева 

Способ приминения:
Очисти кожу, после чего нанеси 1-2 нажатия сыворотки и массирующими движениями распредели по коже лица до полного впитывания, следом нанеси крем

Объем: 30мл
___
Nomierinošs serums ar spēcīgu antibakteriālu un ārstniecisku efektu. Neaizstājams problēmatiskai ādas kopšanai.

Pamatīpašības:
- Paātrina iekaisumu dzīšanu un novērš aknes atkārtotu parādīšanos
- Normalizē ūdens-tauku līdzsvaru
- Kontrolē sebuma veidošanos, matē
- Atgriež ādai veselīgu mirdzumu, uzlabo sejas toni
- Nomierina sakairinātu ādu, mazina niezi un iekaisumus, neizraisa kairinājumu un alerģiju.
- Neizraisa sausumu un diskomfortu.

Galvenās sastāvdaļas:
- Tējas koka ekstrakts

Uzklāšanas metode:
Notīriet ādu, pēc tam uzklājiet 1-2 seruma spiedienus un iemasējiet sejā līdz pilnīgai uzsūkšanai, pēc tam uzklājiet krēmu.

Tilpums: 30ml",new,https://taplink.cc/crystalino.beauty/o/5039f6/
4917605,PETITFEE Gold Hydrogel Eye Patch,https://taplink.st/p/4/5/4/b/21572756.jpg?0,out of stock,0,13.99 EUR,,PROFILE1198143,"Многофункциональные гидрогелевые патчи станут отличным дополнением к повседневному уходу за кожей глаз, вернут ей здоровое сияние и помогут продлить молодость.

Основные свойства:
- устраняют появившиеся морщины
- хорошо увлажненяют
- уменьшают отечность
- возвращают прежнюю упругость коже вокруг гляз
- мягко осветляют пигментацию

Основные компоненты:
- Экстракт корня женьшеня
- Экстракт бамбука
- Гиалуроновую кислоту 
- Бетаин 
- Сок алоэ
___
Daudzfunkcionālie hidrogēla patči ir lielisks papildinājums jūsu ikdienas acu kopšanai, atjaunojot veselīgu mirdzumu un palīdzot paildzināt jaunību.

Pamatīpašības:
- likvidē radušās grumbiņas
- labi mitrina
- samazinā pietūkumu
- atgriež ādai ap acīm iepriekšējo elastību
- maigi atvieglo pigmentāciju

Galvenās sastāvdaļas:
- Žeņšeņa saknes ekstrakts
- Bambusa ekstrakts
- Hialuronskābe
- Betaīns
- Alvejas sula",new,https://taplink.cc/crystalino.beauty/o/4b0965/
4781684,Esthetic House CP-1 Ceramide Treatment Protein Repair System,https://taplink.st/p/f/7/c/2/18873761.jpg?0,in stock,2,4.50 EUR,,PROFILE1198143,"Протеиновая маска для поврежденных волос, интенсивно восстанавливает поврежденные, окрашенные, обесцвеченные, сухие, ломкие волосы.

Заполняет поврежденные участки, защищает волосы от внешнего воздействия. В результате использования маски волосы выглядят здоровыми. Возвращается природная мягкость, эластичность, вновь появляется блеск. Волосы легче поддаются укладке

Действующие компоненты:
- Коллаген заполняет поврежденные участки, уплотняет и разглаживает
- Гидролизат шелка делает волосы послушными, возвращает волосам природную гладкость, делает волосы послушными, облегчает расчесывание
- Керамиды увлажняют, защищают от ломкости
- Комплекс из 17 аминокислот питает волосы, защищает от негативного воздействия окружающей среды.

Подходит для всех типов волос, особенно для сухих, ломких, поврежденных волос

Способ применения:
- Вымой волосы, не используя никаких средств кроме шампуня.
- Подсуши полотенцем, удалив лишнюю влагу.
- Распредели необходимое количество продукта по всей длине волос.
- Укутай волос в шапочку для душа +полотенце и подожди 5-10 минут, смой теплой водой
- Для сильно поврежденных волос время выдержки можно увеличить до 15-20 минут

Одного шприца хватает на +-3 раза использования.

Объём: 25мл
Цена: 4.50€ 
___
Proteīna maska ​​bojātiem matiem, intensīvi atjauno bojātus, krāsotus, balinātus, sausus, trauslus matus.

Aizpilda bojātās vietas, aizsargā matus no ārējās ietekmes. Maskas lietošanas rezultātā mati izskatās veselīgi. Atgriežas dabiskais maigums, elastība, atkal parādās spīdums. Matus ir vieglāk ieveidot

Aktīvās sastāvdaļas:
- Kolagēns aizpilda bojātās vietas, piepilda un izlīdzina
- Zīda hidrolizāts padara matus vadāmus, atjauno matu dabisko gludumu, padara matus paklausīgus, atvieglo ķemmēšanu
- Keramīdi mitrina, aizsargā pret trauslumu
- 17 aminoskābju komplekss baro matus, aizsargā pret negatīvu vides ietekmi.

Piemērots visiem matu tipiem, īpaši sausiem, trausliem, bojātiem matiem

Lietošanas veids:
- Nomazgājiet matus, neizmantojot citus produktus, izņemot šampūnu.
- Nosusiniet ar dvieli, noņemot lieko mitrumu.
- Izdaliet nepieciešamo līdzekļa daudzumu visā matu garumā.
- Uzvelciet dušas cepurīti + ietiniet dvielī un pagaidiet 5-10 minūtes, noskalojiet ar siltu ūdeni
- Stipri bojātiem matiem iedarbības laiku var palielināt līdz 15-20 minūtēm

Ar vienu tūbiņu pietiek + -3 lietošanas reizēm.

Tilpums: 25ml
Cena: 4,50 €",new,https://taplink.cc/crystalino.beauty/o/48f674/
4698108,MEDI-PEEL Algo-Tox Deep Clear,https://taplink.st/p/c/0/8/d/22126733.jpg?0,in stock,3,19.50 EUR,,PROFILE1198143,"Гель для глубокого очищения кожи с детокс эффектом - это мягкое очищающее средство, которое эффективно удаляет все следы макияжа и загрязнений, помогает увлажнить и омолодить кожу. 

Основные свойства:
- тщательно очищает
- обеспечивает глубокое питание кожи
- оживляет и успокаивает чувствительную кожу
- улучшает тонус и текстуры кожи
- поддерживает упругость и молодость кожи

Основные компоненты:
- 15 различных растительных ингредиентов
- Экстракт центеллы азиатской
- Экстракт зародышей пшеницы
- Соевый ферментированный экстракт
- Комплекс из 5ти видов - пептидов

Это средство имеет низкий рН - 6,5.

Способ применения: 
распредели небольшое количество средства по сухой коже лица, помассируй до образования пены, смой теплой водой.  

Рекомендуется использовать в качестве вечернего очищения.

Объем: 150 мл
___
Dziļi attīrošais gēls ar detox efektu ir maigs tīrīšanas līdzeklis, kas efektīvi noņem visas grima pēdas un netīrumus, palīdzot mitrināt un atjaunot ādu.

Pamatīpašības:
- rūpīgi attīra
- nodrošina dziļu ādas barošanu
- atdzīvina un nomierina jutīgu ādu
- uzlabo ādas toni un tekstūru
- saglabā ādas elastību un jaunību

Galvenās sastāvdaļas:
- 15 dažādas augu sastāvdaļas
- Centella asiatica ekstrakts
- Kviešu dīgļu ekstrakts
- Sojas fermentēts ekstrakts
- 5 veidu komplekss - peptīdi

Šim produktam ir zems pH 6,5.

Lietošanas veids:
uzklājiet nelielu produkta daudzumu uz sausas sejas ādas, iemasējiet, līdz veidojas putas, noskalojiet ar siltu ūdeni.

Ieteicams lietot kā vakara tīrīšanas līdzekli.

Tilpums: 150 ml",new,https://taplink.cc/crystalino.beauty/o/47affc/
4698060,Masil 8 Seconds Salon Hair Mask,https://taplink.st/p/a/d/7/6/21572840.jpg?0,in stock,8,2.90 EUR,,PROFILE1198143,"Masil 8 Second Salon Hair Mask - восстанавливающая процедура для волос, которая всего 8 секунд сделает волосы идеально гладкими, шелковистыми и блестящими. 

Формула маски глубоко проникает через кутикулу и оказывает положительное влияние на восстановление структуры волос, восстанавливает упругость и эластичность, нормализует рН кожных покровов головы, уменьшает жирность кожи головы и препятствует выпадению волос.

Основные ингредиенты:
Гидролизованный кератин -  прекрасно укрепляет волосы, проникает и заполняет пустоты
Гидролизированный коллаген - улучшает структуру волос и возвращает им естественный здоровый вид, упругость и пышность
Протеины шелка - увеличивают удержание влаги на поверхности волос, придают волосам эластичность, здоровый вид, мягкость и шелковистый блеск
Спирулина - стимулирует активный рост волос, делает их гладкими и шелковистыми, увеличивает природный объем, пробуждает «спящие» луковицы.

Способ применения: 
Нанесите маску на влажные волосы после мытья шампунем, равномерно распределите по всей длине растирающими движениями, оставьте на 8 секунд (допускается оставлять маску на волосах на 3-5 минут, при сильно поврежденных волосах), смыть теплой водой.

Объём: 8 мл
____
Masil 8 Second Salon Hair Mask ​​ir matu atjaunošanas procedūra, kas padarīs jūsu matus perfekti gludus, zīdainus un spīdīgus tikai 8 sekundēs.

Maskas formula dziļi iekļūst matos un atjauno matu struktūru, kā arī uzlabo matu elastību, normalizē galvas ādas pH līmeni un novērš matu izkrišanu.

Galvenās sastāvdaļas:
Hidrolizēts keratīns - baro un stiprina matus
Hidrolizēts kolagēns - uzlabo matu struktūru, atjauno mirdzumu, elastību un apjomu
Zīda proteīni - mitrina matus  un piešķir tiem maigumu un zīdainību
Spirulina - stimulē aktīvu matu augšanu, padara tos gludus un zīdainus, palielina dabisko apjomu.

Lietošana: Uzklājiet masku mitros matos pēc mazgāšanas ar šampūnu, vienmērīgi sadaliet visā garumā ar berzes kustībām, atstājiet uz 8 sekundēm (atļauts atstāt masku matos uz 3-5 minūtēm, stipri bojātiem matiem) izskalojiet ar siltu ūdeni.

Tilpums: 8 ml",new,https://taplink.cc/crystalino.beauty/o/47afcc/
4696254,Enough Collagen Moisture Foundation,https://taplink.st/p/2/c/d/6/22126775.jpg?0,in stock,9,10.00 EUR,,PROFILE1198143,"Самое инстаграмное средство 2020 года 😍
- обеспечивает легкое и естественное покрытие без эффекта «маски»
- не сушит и не раздражает даже чувствительную кожу;
- отличная кроющая способность помогает скрыть любые несовершенства кожи - акне, покраснения, пигментацию и расширенные поры. 
- поможет защитить кожу от ультрафиолетовых лучшей благодаря солнцезащитному фактору SPF15;
- обладает способностью подстраиваться под тон кожи, хотя она и выпускается в нескольких оттенках для вашего удобства;

В составе:
- коллаген 
- гиалуроновая кислота
- экстракт центеллы азиатской

Enough Collagen прекрасно подходит для регулярного использования. 

Тональный крем выпускается в 3 оттенках - 13, 21, 23
___
2020. gada populārākais Instagram līdzeklis😍
- Nodrošina vieglu un dabisku pārklājumu bez maskēšanas efekta
- nesausina un nekairina pat jutīgu ādu;
- lieliska pārklāšanas spēja palīdz noslēpt jebkādas ādas nepilnības - pinnes, apsārtumu, pigmentāciju un paplašinātas poras.
- palīdzēs labāk aizsargāt ādu no ultravioletā starojuma, pateicoties saules aizsardzības faktoram SPF15;
- ir spēja pielāgoties ādas tonim, lai gan jūsu ērtībām ir pieejams vairākos toņos;

Kas sastāv no:
- kolagēns
- hialuronskābe
- Centella asiatica ekstrakts

Lieliski piemērots regulārai lietošanai.

Tonālais krēms pieejams 3 toņos - 13, 21, 23",new,https://taplink.cc/crystalino.beauty/o/47a8be/
4686298,ELIZAVECCA Witch Piggy Hell Pore Control 97%,https://taplink.st/p/6/9/1/a/53217917.gif?0,in stock,5,12.00 EUR,10.00 EUR,PROFILE1198143,"Сыворотка с гиалуроновой кислотой сохраняет высокий уровень увлажненности кожи и предотвращает потерю упругости и эластичности

Основные свойства:
- оказывает выраженное лифтинговое действие
- активно увлажняет
- сужает поры
- выравнивает тон и рельеф кожи
- придает коже яркость
- придает свежий и отдохнувший вид

Подходит для всех типов кожи, особенно рекомендуется для проблемной, комбинированной и жирной кожи.

Основной состав:
- Гиалуроновая кислота
 -Ниацинамид (витамин В3
- Аденозин и аргинин
- Аллантоин
- Касторовое масло

Способ применения:
нанеси на предварительно очищенную кожу и равномерно распредели

Объём: 50мл
___
Serums ar hialuronskābi uztur augstu ādas mitrināšanas līmeni un novērš tvirtuma un elastības zudumu

Pamatīpašības:
- ir izteikts liftinga efekts
- aktīvi mitrina
- savelk poras
- izlīdzina ādas toni un reljefu
- padara ādu gaišāku
- piešķir svaigu un atpūtušos izskatu

Piemērots visiem ādas tipiem, īpaši ieteicams problemātiskai, kombinētai un taukainai ādai.

Galvenās lomas atveidotājas:
- Hialuronskābe
- Niacinamīds (B3 vitamīns)
- Adenozīns un arginīns
- Alantoīns
- Rīcineļļa

Lietošanas veids:
uzklāt uz iepriekš attīrītas ādas un vienmērīgi sadalīt

Tilpums: 50ml",new,https://taplink.cc/crystalino.beauty/o/4781da/
